Game Name,Package Name,Description,Icon URL,Category
"Police Pursuit","com.kwalee.wantedgp","Feel the adrenaline as the reckless getaway line race police pursuit begins! The heat is on as you run from the cops, showcasing your evasive driving skills and cunning strategies.<br><br>Swipe to expertly navigate the streets, slipping through narrow gaps and using every trick to outsmart your pursuers. Smash enemy vehicles into each other, creating thrilling combos and earning precious points to establish your dominance.<br><br>Stay vigilant and avoid excessive damage; one wrong move, and it&#39;s game over! Can you maintain your cool under the pressure of the hot pursuit?<br><br>Features of Cop Chase:<br>* Engage in a reckless getaway with simple and convenient gameplay.<br>* Challenge yourself to beat your own record in this high speed chase racing game.<br>* Experience ever-increasing insane speeds as the pursuit heats up.<br>* Unlock an array of crazy cars to enhance your escape quest.<br><br>Join the ranks of thug racers in this ultimate line race police pursuit. It&#39;s more than just a car chase; it&#39;s a race against the odds, a chase 3D game where you become the master of the highway getaway. Race, challenge, and prove your mettle during a reckless getaway line race!","https://play-lh.googleusercontent.com/8wW8j4n19lBfzTfkMTsWSB9_flZ03EopLJC6cYC41GAmW5bejFHpCLOvmyGY6hdGnw","GAME_ARCADE"
"Divineko - Magic Cat","com.ketchapp.divineko","You play as a cat who casts spells by drawing increasingly complex shapes that match incoming enemies.<br><br>Throughout your journey, you will meet a wide range of enemy archetypes with unique gameplay mechanics, challenging bosses, and you will acquire divine abilities along the way (e.g. block attacks, slow down time, hit all enemies on screen). These abilities will help you become more efficient and progress through the different levels. Ultimately, you will rise to the top of the leaderboard in the Endless mode and achieve your end goal: establish your authority as the god of cats, the Divineko!<br><br>Divineko is an arcade game that is designed for players of all ages who like fast action, light strategy and drawing simple to complex shapes. It also appeals to all cat lovers!<br><br>Gameplay features<br>- Draw various Shapes to cast Spells and defeat incoming enemies before they hit you<br>- Use your Shield to block enemy attacks. Depletes when used, can be refilled<br>- Use your Hourglass to slow time down. Has a short cooldown<br>- Use your Bomb to hit all enemies on screen. Has a longer cooldown<br>- And more abilities that will be unveiled during your journey!<br>- Perfect your strategies by hitting enemies in a smart order and using your abilities wisely<br><br>Game Structure<br>- The game is split into chapters: each contains carefully crafted waves of enemies, and you will frequently meet bosses that will test your skills<br>- Each boss defeated grants you a new special ability<br>- Eventually you will unlock the Endless mode, in which you will compete against other players for the first rank in the leaderboard<br>- Gaming sessions are short, usually from 1 to 5 minutes<br>- Runs on low-end devices. Small download size.","https://play-lh.googleusercontent.com/ZPy9TLTh28yA7TFBxa6DQLLe3FyWkfhAowB5nZh5-3riy1SWYgFDKaAkapfm4BdYCAa_","GAME_ARCADE"
"Royal Cooking - Cooking games","com.matryoshka.royal.cooking.kitchen.madness","This casual mobile game is also a cooking game!<br>Enjoy cooking mania and fever, get ready to make food and open a restaurant or don&#39;t forget to work in a crazy kitchen! Are you ready for the madness of the crazy kitchen?<br><br>Do you love time management games, diner dash, and cooking? Or are you looking for a different food gameplay among the star chef, kitchen scramble, cook off and cake mania?<br>If so, this crazy kitchen is totally for you. You can be a creator of your own restaurant story and open a family style cafe or diner. Immerse yourself into the mania and fever of making food!<br><br>This restaurant game teaches you to make food &amp; cook delicious burgers, good and great pizza and other popular street foods. Join this crazy kitchen with time management gameplay and simulation fun.<br><br>The Royal Cooking game is one of the most interesting restaurant games. Experience the fun of time management!<br><br>Complete a diner dash before they leave the diner! Record your own restaurant story!<br><br> FEATURES:<br> - Enjoy gameplay, classic casual and time management games.<br>- Unlock advanced diaries, make food and become a star chef with mania and fever.<br>- Hundreds of fun levels: you need to cook good and great pizza, burgers, and sweet baked goods.<br>- Get combo streaks to earn big rewards.<br>- Upgrade your crazy kitchen equipment to become the star chef of mania and fever.<br>- Use powerful boosters to have more fun!<br><br>You can find the answers to many questions by contacting our in-game support team. The FAQ is available here: <br>https://matryoshka.helpshift.com/hc/en/8-cookinglive/<br><br>Reach out to us regarding any questions or suggestions you have. We read all the messages!<br><br>Subscribe to our social media pages to stay up to date on the latest news and to get useful tips for the game: <br>https://www.facebook.com/matryoshkagamescom<br><br>Sincerely, the Matryoshka Games team","https://play-lh.googleusercontent.com/ti03Rk00qLzuwf2kBRXQTWPKoVC8AXSgSOPYxgJNkERqIesboOztmZr4WOk7neE2N7c","GAME_ARCADE"
"Ride Master: Car Builder Game","com.LuB.DeliveryConstruct","🎮 Download the Ride Master and tap to play to unleash your inner racing legend and boost your truck customizer career! Run into these top-notch car-building games to unwind! 🏎️<br><br>Our car-builder and racing simulator will teleport you to the race so you can escape the everyday routine with some off-roading and extreme driving! Use your imagination in these car-building games and make a car good enough to pass the crash test, racer! <br><br>Hit the road and win the race in our mechanic simulator! Stretch your 3d tuning creativity in this car-builder and racing simulator and build your car to match your personality, racer! Upgrade your racing 3d car design by driving and winning every race. Win new details to make a car that will pass every obstacle course!<br><br>Feel the drive of the car-building games and get a taste of a car-builder or truck customizer life! Get your brain engines ready and hit the road—it’s the racing time!<br><br>Car Tuning And Driving<br>You start the race in this car maker &amp; mechanic simulator as a simple car-builder with a basic set of vehicle parts. Get into off-roading and truck racing in our gripping car customizer simulator to unlock the car restoration challenges and build a truck with new vehicle accessories to pass the obstacle course. Combine pieces as a real car designer or truck builder to optimize your custom car in these car-building games. Use your car creator skills, make your own car, and let’s get driving to go down in the history of vehicle games as the legendary vehicle master! <br><br>Off-roading And Truck Racing<br>There’s only one objective in this off-road simulator: build your car wisely to win every draw race with your vehicle. From a race car to a cozy custom car— try yourself as a real vehicle master in our off-road simulator! Try car restoration or car tuning to make your own car remarkable! Remember to construct a stable race car—it’s not the car crash simulator after all. Your vehicle shouldn’t fall off the hill during the draw race but pass this exciting crash test!<br><br>Relaxing Car Driving<br>Our truck customizer sim won’t distract you from your 3d racing &amp; truck racing challenges. The visuals and music of this car simulator will relax you! In our car creator and mechanic simulator, you can just construct and build a truck or become a car driving rider by 3d racing on roads with no traffic. Unwind with these vehicle games!<br><br>With the intuitive mechanics of car customizing games, you’ll choose our car customizer sim among other vehicle games or car fixing games! Here’re some features you’ll love in our car mechanic simulator:<br><br>🏎️ Never-ending car race. There are plenty of rider challenges and 3d tuning tasks in our vehicle simulator—tap “Play” to start your exciting journey into the world of car games!<br>🕹️ Simple truck builder &amp; car fixing games mechanics. Match pieces to construct and build your own car and try your car maker skills in this car mechanic simulator.<br>🧠 Brain-teasing mechanic games. Test your rider skills and build a car that will beat every car race challenge in our vehicle simulator!<br>🎮  Time-killing car games. Embark on the never-ending draw race with our off-road simulator whenever and wherever you want!<br>🤩 Soothing vehicle simulator. Relax with the colorful roads with no traffic and the calming process while you build a car in these mechanic games.<br>📌 Easy truck building games. That’s not some car crushing games. The goal of this car simulator is to construct and build your own car and win in car racing!<br><br>This racing simulator from the genre of truck building games and mechanic games will steal your breath! Just make a car pass every obstacle course and crash test navigating through the road with no traffic, racer!<br><br>🏎️ Download our racing simulator to become a real truck builder and make your 3d car design! Make a car good enough to pass every obstacle course and become the legendary vehicle master in the car racing world! 🎮 <br><br>Hit the road, racer! 🌟🏎️","https://play-lh.googleusercontent.com/USvLosNzaODGJS53Op9dLSD6EIsEBOHwwsutKTWWB8s5CGKgHKOMMNWtNYNyXjZ7vWE","GAME_ARCADE"
"Attack Hole - Black Hole Games","com.redlinegames.attackhole","Can you move the black hole to swallow the arms down the hole? Can you bite the bullet and rule the black hole games solo or on multiplayer?<br><br>Your quest is easy in Attack Hole io game. The clock is ticking, tik tok, tik tok, will you succeed to swallow the bullet in this circle game, and eat it all like a wormhole in your favorite black hole games? <br><br>This eating simulator can be played solo, or multiplayer, you can use the wormhole, eat the bullet and upgrade your black holes!<br><br>Choose among your favorite black holes skins and go into the eating games in the hall full of weapons and bullet stacks and try to clear them like in those eating games! If you swallow the whole io weapon, you will have more bullet power to fight and destroy bosses who dare your black holes! Become the black hole hero attacker in this corn hole io game!<br><br>For the bigger weapon you will need a bigger bullet attacking black hole to swallow even the biggest guns, bombs and bullet stacks in these eating games ! <br>Just eat the world, a bullet or all the arms using your black holes and wormhole in these eating games.<br><br>The black hole circle cut and eat it like a wormhole, all the weapons, even a bullet stack by taking everything in the eating games down the wormhole. <br><br>At the end, you will have to fight and destroy giant enemies in the eating games with all the black holes weapons you gathered in the chaotic corn hole io game. <br>Be the black hole hero, attack the tasty planet, eat the world and swallow the whole io weapons in the hall!<br>Can you beat them with all the arm you swallowed down the hole in one of your favorite black hole games? <br><br>Be the black hole hero attacker in the chaotic gigantic hall of bullets, swallow arms and eat it like a wormhole from eating games!<br><br>Fill the hole with as many bullets and guns you can so you can beat the big boss at the end!<br><br>Play Attack Hole now!","https://play-lh.googleusercontent.com/r8TsKF6VY6FC74IDuX8qAe0iOoQpsIY2cPzm-6PIvk3qv7rtpZleZqZ2b7t9N5EYHwjY","GAME_ARCADE"
"Payback 2 - The Battle Sandbox","net.apex_designs.payback2","Gaming App of The Day - Kotaku.com<br><br>&quot;[Payback 2] manages to create a sense of overblown fun that permeates everything from straightforward races to capture the flag-inspired heists ... an immensely entertaining experience&quot; - pocketgamer.co.uk <br><br>Featured as one of the best games of the week by The Guardian<br><br>&quot;There’s a ton of stuff to do which is what gives Payback 2 such an interesting atmosphere&quot; - Super Game Droid<br><br>Android Authority&#39;s Indie App of the Day<br><br>DESCRIPTION:<br>Payback 2 includes everything from tank battles to high speed helicopter races to huge gang battles - but you really have to try it get a feel for how much variety there is, and we&#39;re adding more all the time!<br><br>FEATURES: <br>• VARIED CAMPAIGN. Fifty campaign events featuring massive street brawls, rocket car races and much, much more! <br>• TAKE ON THE WORLD. Battle your friends or over a million other players online with the game&#39;s extensive multiplayer, leaderboard and Google Play support. <br>• HOURLY, DAILY AND WEEKLY CHALLENGES. Try to beat the rest of the world in the latest new events! <br>• ENDLESS REPLAYABILITY. Make your own events in &quot;custom mode&quot; using any combination of the game&#39;s seven cities, nine game modes, varied weaponry and dozens of vehicles.","https://play-lh.googleusercontent.com/bebfNTPjllv_YHTNoKzWGoJ4tATGJoS1uXvH2Yg29SpXa5Ec9wQR6PBfEl6Zr7W10Od8","GAME_ARCADE"
"Granny","com.dvloper.granny","Welcome to Granny.<br><br>Granny keeps you locked in her house.<br>Now you have to try to get out of her house, but be careful and quiet. She hears everything.<br>If you drop something on the floor, she hears it and comes running.<br>You can hide in wardrobes or under beds.<br>You have 5 days.<br><br>Good luck!<br><br>The game contains advertisement.","https://play-lh.googleusercontent.com/yT_LBq_tyKeIDohKDsqN_Qt18jGIPUYIxY2C-1-E2YA9Qd60uZW08pua17qBmIiDPA","GAME_ARCADE"
"Elemental Gloves - Magic Power","com.elemental.gloves","Enjoying superpower abilities in magic games? Crazy about first-person games? Elemental Gloves – Magic Power is a casual game where you fight with enemies using the super power in your magic gloves. Have you ever dreamed of being an elemental master controlling the magic of various elements?<br><br>The gameplay in this power game is easy to learn. Just use two thumbs to activate your hero&#39;s magic hands. The controls are simple, but the enemies are much more difficult than you think! Take the chance to practice real elements magic and turn the bad guys into the stone or glass.<br><br>Furthermore, this game has elements of shooting. Shoot with fire, splash with water or simply hit the enemies. Combine the elements in the gloves to create new super power. For example, try to merge lightning and air to turn the bad guys into balloons.<br><br>Why you’ll love this element game:<br>- <b> A lot of skins. <b></b> Upgrade your gloves to the more powerful ones. Get game coins and unlock random gloves of selected element. <br>- <b> Various locations. <b></b> Defeat the enemies and complete the levels to open new areas. Would you like practicing magic among palm trees?<br>- <b> Different gloves. <b></b> Choose the magic for each hand. You have a big choice between common and super power. What combination will be more effective against enemies?<br><br>Download Elemental Gloves – Magic Power and gain super power abilities. Become an elemental master with the most powerful magic hands in super power games.</b></b></b>","https://play-lh.googleusercontent.com/YDgMW6EK2XfD_SY1EhH2P7HSZ_4asoyjXkvvvdzgncUdXHqwT5_AR7ziMaWqiNmV9Dow","GAME_ARCADE"
"STAR: Super Tricky Amazing Run","fall.stars.race","&quot;STAR&quot; is an exciting casual game where you become a participant in thrilling competitions! In this game with obstacles, you need to control stumble guys or fall guys and overcome numerous obstacles. Here, the fall guys are ready to participate in various competitions, like in an epic race!<br><br>In &quot;STAR,&quot; a casual game with running stumble guys, you will participate in exciting competitions. Your task is not just to play as running fall guys but also to overcome obstacles. Popular games featuring bumble guys always attract attention.<br><br>&quot;STAR&quot; is not only a game with run guys but also a star run. Every player can customize their stumble guys to dive even deeper into the competitions. Obstacle course games in &quot;&quot;STAR&quot;&quot; are always epic races!<br><br>The casual game &quot;STAR&quot; awaits all who dream of playing as stumble guys and offers various epic races. Embark on competitions across different tracks and develop your guys to become true champions! Fall run is always fun guys.<br><br>In the game &quot;STAR,&quot; everyone can feel like a champion by playing in obstacle course games and enjoying a casual game! Don’t miss the chance to be part of the thrilling world of fall run! We are similar to stumble guys and fall guys. Play with us! In &quot;STAR,&quot; you can participate in star runs and enjoy exciting games where you need to run and jump. Our stumble guys are always ready for challenges. Play &quot;STAR&quot; and experience the fun guys!<br><br>&quot;STAR&quot; is an obstacle course game where bumble guys overcome obstacles. Become part of the exciting world of fun guys and enjoy popular games. Your fall guys are ready for epic race games.<br><br>Our bumble guys are always ready for new challenges. <br>Join the players enjoying the casual game &quot;STAR&quot;! Bumble guys are ready to start obstacle race and epic race. Feel the spirit of competition and become the top player among all.<br><br>In the casual game &quot;STAR,&quot; you’ll find incredible adventures with fall guys and unique challenges! Each level is a new challenge to overcome, like in fall run. Run, jump, and enjoy cool obstacle race games. Test your skills, and your fall guys will become true champions in this thrilling game similar to stumble guys! Games like this are perfect for everyone who loves obstacles and fun guys!","https://play-lh.googleusercontent.com/vahfVlx-zaC-vEPygaR-viK129cg538OPE3d2YFztahWNAgGSKjuMgBYqUQols6cxw","GAME_ARCADE"
"Family Life","com.xia.familylife","A family simulation game, where you need to experience various life events and make your own choices, experience the life experiences of family members, invest in business, and ultimately establish your own huge family!","https://play-lh.googleusercontent.com/LNxDEEWzNe0nKd48nMmI6mf9rut7-9EvXDGWQfZ2RLumZ_8vnde0LitKOqfBQh-f2-U","GAME_ARCADE"
"1945 Air Force: Airplane games","com.os.airforce","Take control of a warplane and jump on the battlefield of <b>1945 Air Force - Airplane Shooting Games</b> in this thrilling combat flight action game.<br><br>In each of the 1945 Air Force campaigns, you will assume a squadron leader of an elite airforce unit, and engage in a team and solo action warfare.<br><br>You will fight on the most famous historical airplanes, from classic fighters to light and heavy bombers like Grumman F6F Hellcat, Lockheed P-38 Lightning, Su-5, P-51, P-36 Hawk, Schwalbe &#39;&#39;Swallow&quot;, Mitsubishi A6M Zero, B-17 Flying Fortress... to modern generation military aircraft.<br><br>The enemy is coming. War thunder is roaring! Let&#39;s spread your steel wings, go on a mission by yourself and rule the sky now!<br><br><b>FEATURE</b><br>- Over 30 legendary WWII battle zones.<br>- More than 500 Challenging campaigns.<br>- Over 60 historical planes from the USA, Great Britain, USSR, Germany, and Japan Air Forces... with various customization, upgrade, merge to create your own super planes.<br>- Shooting challenging arcade game free with many Additional modes from Bombarding, Bosses, Protect, Stealth to Assault. <br>-  Daily rewards: Play every day to earn free prizes and get daily tasks and tons of free stuff! Complete daily tasks and upgrade your gear!<br>- Crisp graphics, amazing lighting, and special effects.<br>- Division (Clan): easily team up with like-minded Division Agents to take down tougher enemies.<br>- PVP - online shooting games, co-op with friends, gather your squadron team, and mark your name on the global leader board.<br>- Offline and Online games mode.<br>- Simulator games - Many historical planes you can try.<br>- Enjoy events: Special Events, Season Events, and Tournament.<br><br>The game is specially optimized to work on both strong and weaker devices!<br><br>Don’t let the enemy conquer your world.<br>Pick your airplanes up, shoot for freedom, and be ready to attack right now! <br>Good luck, Hero!<br><br><b>VISIT US</b><br>Join us on Facebook: https://www.facebook.com/1945AirForce<br>Join Group to get our support quickly: https://www.facebook.com/groups/1945AirForce<br>Subscribe on YouTube: <br>https://www.youtube.com/channel/UCVPSFoh0Ako97lspOYJSxIQ","https://play-lh.googleusercontent.com/Ii0N9SjsZIBsIOQZHyJRQJE5QraSzKIoX-tTxCWM0wTxRM_7_aa0u9g579tHl_sFjqU","GAME_ARCADE"
"Crazy Kick! Fun Football game","com.orbitalknight.ridiculousfreekick","Crazy kick is the first football game where you control the ball and not the players! Overtake your opponents, move swiftly and shoot goals! Dribble, pass and kick.<br><br>Have fun and show your football skills<br>Forget about traditional football games where you control 11 football players or play the soccer team manager. Here it&#39;s easy, you control the ball and can do crazy things to score!<br><br>Can you score goals and reach the football World Cup Final?<br>Competition is fierce and the top eleven football players want to kick you! BUT you won&#39;t let them: dribble, tackle, make fun of them and score that goal!<br><br>Real football experience with easy controls and enjoyable movements.<br>Compete against your friends and show them your skills!","https://play-lh.googleusercontent.com/ojLniAmgqR1Cvr8K1sc9ji3yEpXRB4SBD63Vjy-bEg9bbEEFk0mKl5Cl6pvaI80gEQ","GAME_ARCADE"
"Hungry Shark Evolution","com.fgol.HungrySharkEvolution","The Official game for <b>Shark Week</b> - Welcome to <b>Hungry Shark Evolution</b>, a shark survival game with lots of action in the ocean, and even more fish! Are you ready to become a predator in this <b>free offline mobile game?</b> Explore the underwater world of sharks and evolve! 🦈🦈🦈🦈<br><br>Take control of a very <b>Hungry Shark</b> with mighty jaws and survive as long as possible by eating everything and everyone in your way! Dive into an underwater world where you&#39;ll meet the shark that was merged with a T-Rex. Explore a <b>huge environment</b> and <b>evolve sharks</b> like the Great White and Megalodon! <b>Feed and attack</b> with your sea monster!<br><br><b>Become an eater!</b> How does it work? Evolve until you&#39;re the <b>greatest predator in the ocean</b>. It’s all about feeding your shark: Eat all kinds of fish, whales, birds and more, in one of the sharkiest <b>offline games</b> available for free! Benefit from evolution, starting with the dinosaurs, and be known as the feeding frenzy man-eater in this shark simulator game!<br><br>A <b>baby shark</b> will help you survive! Evolve to unleash all of its powers and merge different types of sharks together! Game on! An <b>open world</b> full of fish is less lonely with a buddy by your side. And don’t forget to eat! By the way, you can also <b>play offline</b>.<br><br>Playing mobile games is a lot of fun, but being a shark is a hard job. <b>It’s all about survival</b>. You’re a predator, but you’ll need a boost from evolution to help you dive to the bottom of the ocean. Be careful! You might be a man-eater, but it’s not all fish down there: The meg might be hanging around.<br><br>Your travels can make you hungry, but you’ll find enough people in the sinking ships to evolve. You’re a <b>man-eater</b>! Bite - don’t be idle. Who knows what you’ll find in the sea! An evolution boost? New baby sharks? A water dragon? A fishing island? Explore the underwater animals, concentrate on feeding your shark, and enjoy the beauty of non-Wi-Fi games! Take a bite of this shark game and join the evolution legends.<br><br><b>Do you like free offline games, games without Wi-Fi, and shark attack?</b> Navigate the waters diving with the hungry shark. It doesn’t matter if you’re offline while playing. Play without Wi-Fi in this shark simulator game!<br><br>In this shark evolution simulator adventure:<br>• More than a dozen unique fish, sharks, baby sharks, and other creatures to evolve.<br>• Discover and devour wild animals from the deep with your shark.<br>• Recruit Baby Sharks and grow them to boost your predatory powers.<br>• Equip yourself with awesome accessories like Lasers, Jetpacks, and Top Hats!<br>• The open world offers you tons of bonus objects: online or offline!<br>• Feed your sharks in this simulator game without Wi-Fi.<br>• Activate Gold Rush to survive longer and score more points.<br>• The open world offers you regular in-game events: Feed your hunger and win limited prizes!<br>• Attack and eat with intuitive touch or tilt controls.<br>• Play offline wherever you are – <b>no Wi-Fi connection needed!</b> <br>• Become an angry man-eater and evolve to unleash your power.<br><br>Many adventures are waiting for you: survival in the ocean, exploring the underwater world, fishing, and much more. This is an offline game: Play without needing to be connected to the Internet!<br><br>This game contains In-App Purchases that allow you to buy Gem and Coin currency that can be spent on upgrades. You can also earn Gem and Coin currency in the game without requiring a purchase or by watching video ads from the Treasure screen. The ad is disabled if you make a purchase and it is playable without Wi-Fi. <b>It’s also an offline game.</b><br><br>Like on Facebook: https://hungryshark.co/FacebookPage<br>Follow on Twitter: @Hungry_Shark<br>Subscribe on YouTube: https://hungryshark.co/HungryYouTube<br>Join us on Instagram: @hungryshark<br>Need support? Have some feedback for us? Contact us here: https://ubisoft-mobile.helpshift.com/","https://play-lh.googleusercontent.com/6Ij3BrGOfLbkwxdB_SSX8gEvOx68QQC9IPzhmZLddxbklr1yzblPj8MYEf2XUR7n9A","GAME_ARCADE"
"Sonic Dash - Endless Running","com.sega.sonicdash","Join Sonic the Hedgehog on his thrilling endless running and jumping fun game in Sonic Dash, the original and action-packed adventure developed by SEGA!<br><br>In this fun racing, jumping, and endless runner game, you can run and jump through fun 3D race courses with Sonic the Hedgehog, Knuckles, Tails, Shadow, and other Sonic friends and heroes. Race past challenging obstacles in this fast and frenzied endless running game by SEGA! Sonic Dash is a fun game for kids and adults alike.<br><br><b>SONIC DASH ENDLESS RUNNING GAMES.</b><br>Run and jump fast with Sonic the Hedgehog in SEGA&#39;s exciting endless running game! Use super speed &amp; running powers to race, jump and run faster! Unleash incredible speed, racing and jumping capabilities as you race, run, and jump through epic courses in this fun, endless runner game.<br><br><b>AMAZING RUNNING &amp; RACING &amp; JUMPING ABILITIES.</b><br>Get ready to put your fast running and jumping skills to the test as you race through challenging courses filled with loop-de-loops and obstacles. Your ultimate goal is to finish the fun run and race in record time, so be sure to stay focused and keep your eyes on the prize!<br><br><b>STUNNING ENDLESS RUNNER GAME GRAPHICS.</b><br>Get ready for a fun heart-pumping adventure as you race and run on your mobile or tablet with tracks that transport you to another world. With every turn and every jump, you&#39;ll feel the rush of adrenaline like never before.<br><br><b>RACE AS SONIC AND HIS FRIENDS.</b><br>Join forces with Sonic’s friends and play jumping and running games as awesome Sonic heroes, including Tails, Shadow, and Knuckles. Choose your favorite runner and blast your way through this super-fast endless running game. If you’re a fan of Original, Classic Sonic and Classic SEGA games, you’ll love Sonic Dash!<br><br><b>EPIC RACING BOSS BATTLES.</b><br>Are you ready to join forces with Sonic and take on his two biggest rivals, Dr. Eggman and Zazz? Get ready for an epic running game and adventure as you race and jump through exciting levels and battle classic and new villains! Get your running game on and let&#39;s go on a fun run that you won&#39;t forget!<br><br><b>KEEP ON RUNNING &amp; RACING</b><br>Join the fun race and get ready to boost your rewards by running, jumping and racing in this thrilling running game! Unlock exciting new characters, including Tails, Knuckles, and Shadow, as you reach new milestones. And the best part? This endless fun run is perfect for kids and players of all ages, so everyone can join in on the excitement and adventure!<br><br>Privacy Policy: http://www.sega.com/mprivacy/<br>Terms of Use: http://www.sega.com/Mobile_EULA<br><br>SEGA’s Sonic Dash is ad-supported and in-app purchases are not required to progress. Ad-free play is available with an in-app purchase.<br><br>Other than for users known to be under 13, this game may include &quot;Interest Based Ads&quot; (please see http://www.sega.com/mprivacy#3IBADiscolure for more information) and may collect &quot;Precise Location Data&quot; (please see http://www.sega.com/mprivacy#5LocationDataDisclosure for more information).<br><br>© SEGA. All rights reserved. SEGA, the SEGA logo, SONIC THE HEDGEHOG and SONIC DASH are registered trademarks or trademarks of SEGA CORPORATION.","https://play-lh.googleusercontent.com/4F-WwVKAs56rT6DGSfu1-9sW4MqSjenlIUqWS1K_8iB25ktsHKXXScAwJonvwo7DuMA","GAME_ARCADE"
"Stack Ball - Crash Platforms","com.azurgames.stackball","<strong>Stack Ball</strong> is a 3d arcade game where players smash, bump and bounce through revolving helix platforms to reach the end.<br><strong>Sound easy? You wish!!</strong><br>Your ball smashes like a brick through colorful platforms that block its descent, but if you hit a black one, it&#39;s all over! Your ball shatters to pieces and you have to start your fall all over again.<br>But even black platforms are no match for a fireball falling at full speed! Choose your strategy: speed up like a madman or stop and wait for your next chance to roll and jump. Other ball games wish they were this fun!<br><br><strong>Why Stack Ball rules</strong>:<br><strong>- Crazy fast speed</strong><br><strong>- Fun gameplay</strong><br><strong>- Bright vibrant graphics</strong><br><strong>- Simple and easy to play</strong><br><strong>- Great time killer</strong><br><br><br>========================<br><strong>COMPANY COMMUNITY:</strong> <br>========================<br>Facebook: https://www.facebook.com/AzurGamesOfficial<br>Instagram: https://www.instagram.com/azur_games<br>YouTube: https://www.youtube.com/AzurInteractiveGames","https://play-lh.googleusercontent.com/3pf26YI4SRN_Uk72hQeHJHbv57xOKOVEThflyjzoM6OegOxEolE8lGCImYz7DC9bv4w","GAME_ARCADE"
"Aquarium Land - Fishbowl World","com.happykamp.aquariumland","Welcome to Aquarium Land, one of the most relaxing sea world fish games you&#39;ll ever play!! If you enjoy fishing games and tycoon games, then you&#39;re at the right place!<br><br>Are you a good scuba diver ? Always had curiosity for aquariums and fishbowls? Diving for fish is Fun! Go fish in the sea, catch big and tiny fish species like goldfish, starfish, pink dolphin, shark, koi fish, crawfish and add them in your fish tank to expand your aquarium mini mart and attract more visitors and buyers to your fish io market! Use your scuba diver fishbrain to enter the fishdom sea, find the best fish io spots for fishing in your favorite fishing games!<br><br>Discover new mystery while diving in ocean and fishy things in your fishing game, you can collect them too in your fishbowl, there is a customer for every sea &amp; ocean animal, big fish or tiny fish , pink dolphin or pink whale. All you have to do is fish with attitude &amp; enjoy selling fish to get money like a proper tycoon!<br><br>Invest in your Aquarium Land: Fishing Games and explore the sea &amp; ocean world like in real fishy tycoon games! The more money you earn, the more upgrades you can get! This fish game is fun and addicting just like my mini mart, circle the fish and tiny fishing, but rich with fishes like goldfish, starfish, pink dolphin, shark, koi fish, crawfish pink whale and many other sea animals living the fishdom fish io life!<br><br>Can you find the right fishing spots to catch more fish and fill your fish tank even when the tides are high? Use your scuba diver fishbrain, think like them and play by fish rules to fill your fisbowl aquarium!<br><br>Go fish in the ocean &amp; sea and unlock new fish tanks in you tiny fishing fishbowl aquarium! Fish games will never be so fun if you fish with attitude! Bring your level of finding fishing spots to expert, circle the fish and collect it! This is not a tiny fishing game, you have to put en effort in every fish you bring to the fishbowl you will catch and fish with attitude!<br><br>Your visitors want more beautiful aquarium fishbowl fishes like goldfish, starfish, dolphin, koi fish and more tiny fish species, and you are the one that should get them in your fishbowl aquarium and fish tank, swim carefully even when the tides are high, and directly sell fish in your mini mart! Selling more gives more money to expand your aquarium fishbowl! Act like in real fish tycoon games in this tanked aquarium game and use the money from the fishes to buy more aquariums for the sea world fishdom. Fishing games rule!<br><br>Can you be the top fishbowl tycoon, let the tides lead you and rule your tile aquarium? Sounds fishy?! <br><br>Play Aquarium Land now and fill your fishbowl!","https://play-lh.googleusercontent.com/QvNOMGjrmBiaZw-fpkXlgjsqERxDpAZHoLB3NBn1HiFhK20-GtMyaRQhchcmO1teJGm4","GAME_ARCADE"
